keyword;id;title;channel;duration;views;thumbnails;publish_time;url_suffix;cmt_author;comment;cmt_time;cmt_likes
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;seydou ba;"Pour développer un pays il ne faut se baser sur les critiques non il faut avoir l&#39;amour de bien travailler pour développer ton pays mais se mettre devant votre ordinateur ou sur vos écrits et dire que L&#39;État doit faire ce ci ou ce là non dit plutôt ce que je dois apporté à mon pays et mettre au même pieds le droit de l&#39;éducation aux enfants pauvres et les enfa";2020-04-26T20:37:07Z;2
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Lin Lin;Le doc est bien mais Jlai pas fini a cause de la music mes oreilles on chauffé music a fond plus celui qui raconte lhistoir �;2020-04-20T15:01:04Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Nicole JANSENS;�duquer les femmes pour quelle ne fasse plus denfants st�riliser les hommes cela fera moins de malheureux de maladies de surpopulation de maladies;2020-04-19T17:00:47Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Forzarcl62;Mr Sall est sur la bonne voie;2020-04-13T12:34:51Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Siby;Merci beaucoup;2020-03-25T23:51:57Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Dina;"Nous sommes la a nous plaindre alors qu&#39;il n&#39;ont rien que Dieu leur donne la force 🙏🏽🙏🏽🙏🏽<br>ARRÊTONS DE ";2020-01-06T19:10:09Z;4
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;ibrahima ka إبراه�;Li nêkhoul si kho;2019-12-22T23:59:39Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;TORODO TV N: 63;=-=-=-=-=-=-=-=-=-;2019-12-17T10:51:59Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;M D;C le pire président kon a jamais e;2019-12-11T16:23:56Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;ndeye tandis;Vèritè sur tous les domain;2019-10-04T16:51:45Z;2
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;almoustachar hassane;cessez de vous reproduire;2019-08-25T19:25:09Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Sonhibou mbacke Niang;Oooooooo that was amazing ce documentaire est parfait ce mec est un super héros ou koi bordel il a très bien reformulé et toucher tous les p;2019-08-04T18:53:02Z;10
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Simon Classe;"Toi aussi t&#39;es riche comme moi ?";2019-07-23T12:30:58Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;fin 2022 . . . #j'avais raison;"La France Afrique voilà ce qu&#39;elle a fait  ";2019-07-14T22:40:14Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Lapin Gris;"L&#39;Afrique le berceau de la misère";2019-06-21T10:09:16Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Luis Ribeiro;Bonjour, pour diriger il faut du courage et de la force...thomas Sankara l à payé de sa vie. D un côté dire oui aux puissants et en tirer profit ou s opposer a eux mais le payer au prix fort :  Des conflits ou des désordres. Vous pouvez vivre mieux.  Le soleil est peu être le pétrole de ;2019-06-02T17:42:38Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Ousmane Gaye;Excellente filme;2019-05-19T11:59:27Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;TIDIANE mbengue;Vraiment ce documentaire a tous dit et exactement ce qui se passe concernant mon pays;2019-03-28T19:51:32Z;2
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;ndoumbe mbengue;"Que faire?  notre determination ne suffit plus. L&#39;egoisme s&#39;est installe que faire???";2019-03-16T05:10:47Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;ADAMO 87;Force à vous �;2019-03-12T00:06:18Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Mum Faye;Très bon boulo;2019-03-10T22:32:10Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Dadiva Ladivesk;C est bien de dire bon vidéo bon travail et tout mais vous voyez je suis sûr qu on a pas fait ce vidéo pour des félicitations mais pour vous conscientiser bon sang arrêter de rêver de développer alors que vous levez même pas le doigt du pied arreter surtout de vous plaindre mais levez vous on doit se réunir pour développer notre pays sinon sinon la situation de pauvreté sera généralis�;2019-02-16T14:06:35Z;2
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Rachid Benyoucef;aux armes sénégalais,africains,maghrébi;2019-02-07T00:31:40Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Taba Treich;Excellente vidéo Vraiment ;2019-01-23T22:26:57Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Ousmane DIOP;"C&#39;est malheureux ce pays !!!";2018-12-15T12:58:50Z;2
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Lamine Diagne;"HNCN0NpDPCN ,N9NDRFN' APJ CODPQ BN1RJN)M #NCN'(P1N EO,R1PEPJGN' DPJNERCO1OH' APJGN'�֠HNEN' JNERCO1OHFN %PDQN' (P#NFAO3PGPER HNEN' JN4R9O1OHFN [f:abc]<br>Ainsi, Nous avons plac� dans chaque cit� de grands criminels qui y ourdissent des complots. Mais ils ne complotent que contre eux-m�mes et ils n&#39;en sont pas conscients.";2018-11-15T08:36:01Z;3
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;almoustachar hassane;"la seule solution c&#39;est d&#39;arreter la reproduction ou appliquer la loi de l&#39;unique enfant comme la chine";2018-11-14T14:02:08Z;0
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;DIOP Djiby;"Pendant qu&#39;on a un problème d&#39;eau il fait un investirent d&#39;un train avec une valeur de 1200 milliard";2018-10-27T20:16:37Z;11
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Rachid Benyoucef;et Senghor de Normandie vit-il encore?;2018-09-26T22:37:58Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Lebron James;"Jusqu&#39;à quand on aura un dirigeant digne pour sens sortir du pauvret";2018-08-26T15:25:13Z;5
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;AmVolgs;Svp continue c documentaire;2018-08-16T16:40:39Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;AmVolgs;Merci pour ce documentaire intrsen <br>De nous avoir donne des informations sur note pye.    Nous some des;2018-08-16T16:38:59Z;1
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;ameth basse Fall;"Vraiment c&#39;est triste";2018-07-23T15:11:51Z;4
poverty and senegal;KdQEJIA2peE;Sénégal: Pauvreté & Corruption, l'omerta républica;Sénégal Liberté Développe;24:31;44 913 v;https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDYWprx3ixS-TeeiS7Ga59Ajyat-g, https://i.ytimg.com/vi/KdQEJIA2peE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8l9ePWF6gRu_qq0Wq0qsfA-0Ebw;il y a 5 ans;/watch?v=KdQEJIA2peE;Amina Sow;"on a vraiment pas un dirigeant capable de dire non a la france:lindependance nest qu&#39;une formalite ;essayons davoir notre monnaie et oublier cette france qui ne cesse de nous nuire reveillons nous chaque pays sest developpé par lui meme pas par le colonisateu";2018-06-17T02:00:40Z;21
